true_sigma,predicted_sigma
0.9584056015627656,0.9105287741205049
0.3947368935413123,0.33562840412314504
0.1815333032658862,0.21605461151325195
0.31487394414257175,0.2929465838646579
0.1296794090883952,0.11639579429791423
0.4229128941823394,0.3579340019516029
0.32570453518044234,0.297966190911255
0.2942802479271946,0.2624518168168689
0.6575717530564911,0.6022138494284298
0.1249201848741858,0.15800345713320166
0.9128191281082128,0.9847890357061087
0.4799322322482255,0.36173170633127116
0.9848052209806888,0.8765614419174586
0.18797656605863772,0.22126225539754885
0.44169061607275595,0.4351779124125234
0.38877154479303017,0.3287050324116135
0.6166504494927756,0.5440267188720673
0.8530934962716472,0.8294683555370245
0.17699751974880024,0.14925092920568808
0.7716676750523533,0.6323386413362665
0.2815814082495082,0.237549521751824
0.14098357862961652,0.15197244175808503
0.09543676822746491,0.11472895042523358
0.9201267554758177,0.8274139403026887
0.42069659485134087,0.2301048481956332
0.12085055513922169,0.1301878741374416
0.4039164200521278,0.39191209094838875
0.3074055442451451,0.2657160769584798
0.2573669630436324,0.25799289811539516
0.1824865985271649,0.21014467620809282
0.12931026921617486,0.1438606026470124
0.49241049401695314,0.451856475427732
0.9850378131669694,1.0043407843720924
0.3244879743869819,0.4872769787559253
0.20686912237117702,0.1750516751385444
0.11291251216714215,0.12491401688097677
0.09199420099706725,0.1146022444700275
0.37368374702544177,0.30245735737629603
0.6986212355411422,0.6087037436106323
0.9220896311309615,0.9060221155632348
0.9513235638470524,0.984231032744439
0.6263355443636507,0.5995616920702412
0.7647952061309378,0.7409526811505498
0.9253502733697175,0.8431148973369875
0.9106397186034165,0.9141138324270796
0.35516737898834194,0.291392408281728
0.7611738777262189,0.7819535359727168
0.8108178169568061,0.8761487623765679
0.7607050098451899,0.7466235628933178
0.1595782228071461,0.15672897895625698
0.9569727498484523,1.0504870338870047
0.6078551194564163,0.5856237307689696
0.24334903274457842,0.2568635250923287
0.40803955702413713,0.32025843023305695
0.8122921104117088,0.8524356314057359
0.09010764261300065,0.2251980491155409
0.6608478600939239,0.640098700739906
0.714461955389298,0.8387672989907278
0.8559594841395075,1.1699687043213944
0.09208127101283904,0.18846766340410048
0.17440214180405997,0.18249982183874966
0.521885429259698,0.6175418067817525
0.8901912669683985,0.7547987943056985
0.1240508658314147,0.17396727033985254
0.9684872196720498,0.9692999395847519
0.9826040584344733,0.9848586435097189
0.39261937390312485,0.32326204987874857
0.8738051462843545,0.7938369994603356
0.43803851937956056,0.32778454900109305
0.9470599988917087,0.8313101156004432
0.2468683034605225,0.2766234872771072
0.9174618070663842,1.1631273137125284
0.20038125607159527,0.23936296053114423
0.8928507872314343,0.8777623522063499
0.6546189123967575,0.6534777799333351
0.2001727675961591,0.19654812756288115
0.1370758019521091,0.14619419163785943
0.1588785585795429,0.1926887804940309
0.24020997825907278,0.25947093515451514
0.5234269098363511,0.22651783342285436
0.9792392846355429,1.075055404478948
0.7046076380741972,0.666766155124178
0.1978221294029781,0.21549533259107748
0.9737034381029898,0.7569556803390374
0.4038616512425561,0.3607771647500727
0.12172923470181414,0.14608958217590096
0.49496985213070754,0.37624390016216197
0.3874807571087458,0.31894160916103825
0.5557365716120666,0.4696859519423179
0.9184883119012449,0.8628892185755525
0.09399542548185573,0.07557492260074429
0.8214956291420725,0.6612432258238569
0.980406440452058,0.9449430774389471
0.9445897285515622,1.35856076402846
0.8776721576481035,0.8363007128706775
0.2402336812034498,0.22521852882669963
0.7929881688833327,0.8984489377027122
0.5939647096656211,0.5810505256745673
0.9550879789305015,0.8189646836821757
0.6432178484750779,0.4455473086382559
0.6340719327435602,0.5499195036070189
0.19437720583148124,0.25777205663604275
0.32004244943087046,0.3071954792100493
0.7518897127218417,0.6024670615335305
0.13070941507335512,0.13981109218234042
0.4014453409074311,0.3440270993049824
0.429652409492771,0.5087223352098059
0.23451246467424017,0.23520344614117894
0.09009070572219145,0.15493409088583732
0.12385792477931375,0.20514134566292372
0.4426128581872247,0.354024056551774
0.15740023117131177,0.1697282247679451
0.09210951677508299,0.1457035427634334
0.989767271337694,1.0877635155546443
0.5336516763026963,0.44811005630903294
0.1940612514571914,0.18998446551434028
0.87331526209365,0.7490722089111752
0.4005316025072188,0.3188369926692584
0.38654325718349286,0.35761182616892273
0.9871777969493557,0.7468581424534515
0.7941908701175949,0.6797404497477461
0.9704776279962817,0.8455446191846898
0.9387302725700033,1.1013812607126905
0.862895719091212,0.6840871333432665
0.987337973303778,1.10170611753393
0.9219813446139878,0.9138090099593467
0.47715674200892844,0.5573750364523419
0.14253968776797668,0.24672675275097292
0.9598787242870201,0.9761637981769642
