run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
20,2046,10000,3300,3300,3400,0.6421292034549387,0.1162356828914594,0.6635277289013715,0.3166998619730328,0.0282843037186464,0.5450900622998066,2.1188709170091897,0.0001090317656395,0.1849370014298245,3,44
21,2047,10000,3300,3300,3400,0.6128095961393731,0.1156323612091676,0.6514852603805509,0.3014794206642017,0.0168512117414825,0.517531533705907,2.824486792000243,0.0001274020606241,0.1885335336446665,4,49
22,2048,10000,3300,3300,3400,0.6462024871556868,0.1523204430687412,0.6399648162451398,0.3116681436947125,0.0262666775297202,0.5280212875464909,1.9489410830137783,0.0001106738208738,0.1915395328109168,0,62
23,2049,10000,3300,3300,3400,0.6142522616123052,0.1239597649602122,0.6006195127095882,0.3042224307695012,0.0173120762623616,0.5371091292012209,2.7578902910172474,0.0001001223555409,0.1855451633818606,1,51
24,2050,10000,3300,3300,3400,0.6109443861501858,0.1082051957304635,0.6056136155842248,0.3000610181889024,0.0268348532059866,0.541075420330441,2.388761792011792,0.0001823161780039,0.1881654448102511,4,41
25,2051,10000,3300,3300,3400,0.6260448400959846,0.1304537481946568,0.6777455755134353,0.3083062156613595,0.0213362209163792,0.5347722229936713,2.130156250001164,0.0001174264659365,0.1896171021001512,3,51
26,2052,10000,3300,3300,3400,0.6144881064196976,0.1281518919798178,1.0260703285777066,0.3057265266945271,0.0234611937965809,0.5432593117283708,0.8594125419913325,0.0001103920615552,0.1887140925512465,2,36
27,2053,10000,3300,3300,3400,0.6090179915068143,0.1200181604358284,0.7372652776986306,0.3003742790438454,0.024330224803344,0.5295216588936568,0.9354317919933236,0.0001010661756428,0.1919304615160661,0,51
28,2054,10000,3300,3300,3400,0.609469993932494,0.1355036080253997,0.6233637710783914,0.2981358412165008,0.014502888900836,0.5128162412425568,1.4256223750126082,0.0001107352984356,0.1900565448220808,1,60
29,2055,10000,3300,3300,3400,0.6420922201398181,0.1466248703449082,1.1765667335462258,0.3158143200443479,0.0208710402344509,0.5345227281446552,1.4759207500028424,0.0001127082385424,0.1894708272945957,4,58
30,2056,10000,3300,3300,3400,0.6370482181618732,0.107232754760673,0.6494720950326228,0.3122888798824159,0.0150952220234236,0.5399719218082218,1.1556039999995846,0.0001257108883959,0.1906317225002486,1,39
31,2057,10000,3300,3300,3400,0.6288511810791361,0.1065533172097175,0.6623364562865841,0.3080682973023521,0.0175930284158081,0.5292032041485526,1.893124542024452,8.544117650564979e-05,0.1864479458414094,4,73
32,2058,10000,3300,3300,3400,0.6507493399717992,0.1434088300910266,1.808361016011352,0.3210068129584818,0.0197874267786631,0.5432479935634541,1.0399955839966424,0.0001159435316153,0.1937187121163662,1,64
33,2059,10000,3300,3300,3400,0.6176472843575919,0.1231596965070605,0.6497835411819818,0.306443758654513,0.0235824252706227,0.5439851502435237,1.4942702499974985,0.0001205638246199,0.1872824203986108,4,64
34,2060,10000,3300,3300,3400,0.619760207093567,0.1439509581604914,0.6385281072780137,0.3066915504499939,0.0297082884171348,0.5136107352878486,0.9036952079914043,0.0002897182404173,0.1920711983239846,4,50
35,2061,10000,3300,3300,3400,0.6393780841412305,0.1036336696215842,0.6319736351277518,0.3137035185957528,0.015776824762132,0.526914118398917,1.2412202089908533,0.0001124632356496,0.1890984730023912,3,29
36,2062,10000,3300,3300,3400,0.6306619915479648,0.1142632096741989,0.6368152964535926,0.3102047943479867,0.0136826657853349,0.5407870877043977,1.2033341670176014,0.0001145955877077,0.1880551982392289,2,43
37,2063,10000,3300,3300,3400,0.6254474273758273,0.1198540418800559,0.656795486448169,0.3085947226062434,0.02266740678785,0.5542066523661242,1.7660902909992728,0.0001162132299642,0.1871557676920976,2,35
38,2064,10000,3300,3300,3400,0.6240919240100322,0.1176972359425263,0.61696878084089,0.3058318887628491,0.0208330622921114,0.5416130017640788,1.7089691669971216,0.0001576349998632,0.1891198498862779,3,45
39,2065,10000,3300,3300,3400,0.6245469895889172,0.1207172073387813,0.644916910261695,0.3079721323787449,0.0147317607773105,0.5250960765355799,1.060921166994376,9.827205383985796e-05,0.1890259656965565,2,45
40,2066,10000,3300,3300,3400,0.6279084182066188,0.1285105111034784,0.6253584456336707,0.308137021888855,0.0142294096964032,0.5228425731546695,1.403285041975323,0.0001326470587895,0.1901307034311773,1,44
41,2067,10000,3300,3300,3400,0.6557071709707704,0.1128508516586893,0.6917352095373255,0.3197168260997885,0.0144471029899824,0.5340584199041525,1.316435165994335,0.000117549121462,0.1865132518196363,2,39
42,2068,10000,3300,3300,3400,0.6443939165564596,0.1320544267687995,0.6747010744667294,0.3158561148042433,0.0159240420643379,0.5326969927156839,2.1517471659753937,0.0001305394193075,0.1871736368050218,1,64
43,2069,10000,3300,3300,3400,0.6554079862824058,0.130649274028973,0.6293258959061878,0.3186968288493092,0.0192296712492166,0.5412144493461227,2.347579124994809,0.0001174632309223,0.1879947371113354,3,45
44,2070,10000,3300,3300,3400,0.644654091350971,0.1163629221472186,0.6386149670979389,0.3131230231827061,0.0185417683012137,0.5206316027043132,1.1656523749988992,0.0001740685290903,0.1864813636140286,4,45
45,2071,10000,3300,3300,3400,0.6253666760882295,0.1128545247631307,0.6004683882333752,0.30736160794622,0.0197519753950515,0.5293514832914273,2.9982631250168197,0.0001413235269651,0.1850748196077609,1,73
46,2072,10000,3300,3300,3400,0.6337002576945949,0.1178975403381315,0.6721811692343215,0.3121327345320014,0.0139487837643182,0.5351859517589178,2.8868272910185624,0.000134509994977,0.1903851098027232,4,46
47,2073,10000,3300,3300,3400,0.6258232819051036,0.125578290188925,0.6351570426732362,0.3082426352609813,0.0170346892132667,0.5257763901867966,2.1708880419901107,0.0001617523529977,0.1886812282183629,0,70
48,2074,10000,3300,3300,3400,0.6029861957192529,0.1169279777600507,0.5789246961109727,0.2968615158385334,0.0233565711333996,0.5303213162572536,1.9505484999972396,0.0001235541148001,0.186150173508378,4,43
49,2075,10000,3300,3300,3400,0.6410369009905036,0.1134558295666633,1.476294057946716,0.3184821073707637,0.0136586255965575,0.5369592168925919,2.3515873339783866,0.000161078530843,0.1861347938793486,1,36
50,2076,10000,3300,3300,3400,0.6406124563186126,0.1054955316720674,0.6430010987805733,0.3140086479147822,0.0174253496645144,0.5331864909729465,2.6392817499872763,0.0001503308800131,0.1907338876113268,2,55
51,2077,10000,3300,3300,3400,0.6306747890398248,0.0967213024856748,0.6393343820790789,0.3106567456265972,0.0170116826749283,0.5310318157082258,3.2168641250173096,0.0001368014679482,0.1881091446544753,1,72
52,2078,10000,3300,3300,3400,0.6327659726438513,0.1190062128133367,0.6122737318422651,0.3075941086050015,0.0180096392790258,0.5191276359566968,2.499678916996345,0.0001141297038617,0.1904382966322505,0,49
53,2079,10000,3300,3300,3400,0.6378454844811109,0.1327451280626687,0.7015082359930376,0.3146982235943267,0.013700467592037,0.538229392270795,2.8647432919824496,0.0001383823537788,0.1904218834654306,0,53
54,2080,10000,3300,3300,3400,0.6055200772004152,0.1282522101259957,0.7353420303680074,0.2976870753720463,0.0202276256410642,0.5209203568525113,1.1375637500023004,0.0001360538247835,0.1943371485846818,3,42
55,2081,10000,3300,3300,3400,0.6279736058628801,0.1355233402700422,0.6894887444417404,0.3108528630593425,0.016523595771582,0.531924133678802,1.1112139589968135,0.0001281741167665,0.1844195098208026,3,42
56,2082,10000,3300,3300,3400,0.6443557052365911,0.1398215286002049,0.6616288852769596,0.3190228268859029,0.0184654531359775,0.5562687699701843,1.7277782919991296,0.0001345220559468,0.1881812259519683,2,100
57,2083,10000,3300,3300,3400,0.6397769154419545,0.1333602417977898,0.7124219248632641,0.3141917037207393,0.0184327062298033,0.5228799086718405,1.903517875005491,0.0001103064706138,0.186637053277707,0,62
