run,seed,sample_size,train_size,validation_size,test_size,residual_rmse,sigma_rmse,nll,crps,calibration_error,mean_predicted_sigma,training_seconds,inference_ms_per_sample,best_validation_score,best_restart,epochs_trained
32,2058,100,33,33,34,0.6039704971625312,0.2561637807756314,1.0291524274926391,0.32899058776854817,0.11985910543795819,0.43374911172757347,0.12208062497666106,0.0010477943921132998,0.31508573683108615,3,1
33,2059,100,33,33,34,0.5579394538263314,0.2886158925893218,2.037594343581069,0.32646241330127324,0.23556031154720436,0.23260918903486652,0.12734504099353217,0.001023264999008354,0.3370787217430499,2,1
34,2060,100,33,33,34,0.6379618215502459,0.11907863933556018,0.9632186625837785,0.2765500734948882,0.1787780612353047,0.3366948466161072,0.20568662500591017,0.0011347943012986112,0.18024152753189812,3,7
35,2061,100,33,33,34,0.6966232315782125,0.3170204798656683,1.9891401263884791,0.40684802510566676,0.18419668006737766,0.328365499196253,0.12129824998555705,0.0010269706014215069,0.2137193821247632,4,1
36,2062,100,33,33,34,0.8183280827078139,0.31924615866157696,4.604870337287814,0.49511107377575003,0.386213735895358,0.2535961959945049,0.12173704101587646,0.001055146533283679,0.3566276293671159,3,1
37,2063,100,33,33,34,0.4708215044203473,0.11990652997926038,0.3650609793904277,0.23743115824099917,0.09804040336335218,0.4908608174828413,0.32821629199315794,0.0010637355872484692,0.1886804159561693,2,20
38,2064,100,33,33,34,0.6163213002232274,0.12004228096589876,0.8508436806069042,0.30519831682231563,0.22413705320052207,0.36702280678573185,0.3190784160105977,0.001382353195153615,0.2269482269661529,1,13
39,2065,100,33,33,34,0.8255011110266643,0.37845735647149015,8.303976025663715,0.4730086658929067,0.43448609175156416,0.18907366303068218,0.12637120799627155,0.0012524705037803335,0.2751317588135273,0,1
40,2066,100,33,33,34,0.60401820493584,0.2766546128958926,1.4213529701108556,0.31398404910488964,0.1557919644904957,0.28679644138927635,0.1498542500194162,0.0010036764091209455,0.25019781294099125,2,4
41,2067,100,33,33,34,0.5783001441740041,0.25945980532173696,0.5646523590615808,0.2772287997606943,0.16888958166042134,0.30499073331066817,0.16608341701794416,0.0010624995304490713,0.1934413952046883,3,4
