x,true_sigma,predicted_sigma_mean,predicted_sigma_std
0.8170426065162907,0.13382872795960146,0.20712630507626875,0.08119130738545234
0.8195488721804511,0.13470843398973664,0.20754126445721055,0.08124590410097024
0.8220551378446115,0.13562439014677363,0.20796409832821858,0.08131361587798379
0.8245614035087718,0.13657702643483025,0.20839774188165563,0.08139157558018996
0.8270676691729323,0.13756678812197373,0.2088695097308369,0.08147882675228928
0.8295739348370927,0.13859413570685028,0.20936234475064935,0.08158136024337242
0.8320802005012531,0.13965954487752258,0.20986430523371358,0.08170003610147519
0.8345864661654134,0.1407635064618037,0.21039654987065265,0.08182938139322517
0.8370927318295739,0.14190652636834705,0.2109569491300836,0.08197117357623376
0.8395989974937343,0.14308912551772535,0.21153091389373913,0.08212979308382391
0.8421052631578947,0.14431183976270004,0.21211493208558643,0.08230767068936669
0.844611528822055,0.1455752197968543,0.2127168833874944,0.08249965304108127
0.8471177944862155,0.14687983105073388,0.21334418369681443,0.08271444111311675
0.849624060150376,0.14822625357460978,0.21399323265433629,0.08297977424753729
0.8521303258145363,0.14961508190694875,0.21465368150871975,0.08327245416291569
0.8546365914786966,0.1510469249276489,0.21533918544739086,0.08359606354083787
0.8571428571428571,0.15252240569506617,0.21604030012632486,0.08395114370251036
0.8596491228070176,0.15404216126583348,0.21676897271502293,0.08433941714924942
0.8621553884711779,0.1556068424964436,0.2175138804080547,0.08476132322838004
0.8646616541353382,0.15721711382553968,0.21827208791704106,0.08521815523167062
0.8671679197994987,0.15887365303583229,0.2190439918108733,0.08571117635671774
0.8696741854636592,0.16057715099453454,0.2198354307721318,0.08625395762246091
0.8721804511278195,0.16232831137118284,0.22064190805517644,0.08683794903808928
0.8746867167919798,0.16412785033168817,0.22146781460346293,0.08746601293529872
0.8771929824561403,0.16597649620743674,0.22231306384840097,0.08814080131654817
0.8796992481203008,0.16787498913824228,0.22318107956028868,0.08884592901789104
0.8822055137844611,0.16982408068793106,0.2240835680619879,0.08958066201331574
0.8847117794486214,0.17182453343132023,0.22500567119981163,0.09036634008283255
0.8872180451127819,0.1738771205113396,0.22595120128899476,0.09120620611475236
0.8897243107769424,0.17598262516502836,0.2269173236269581,0.09209769949846748
0.8922305764411027,0.17814184021712967,0.2279069544395107,0.09304418544743415
0.894736842105263,0.18035556753999737,0.22896955558156187,0.09403464608297434
0.8972431077694235,0.18262461747852107,0.23005976950636225,0.09508703112662882
0.899749373433584,0.18494980823877247,0.23117700553077253,0.09620515428468314
0.9022556390977443,0.187331965239082,0.23232010665669256,0.09739548186480665
0.9047619047619047,0.18977192042224786,0.23348853695324182,0.09866217502226479
0.9072681704260651,0.19227051152759664,0.23468732989315377,0.10001541853914826
0.9097744360902256,0.19482858132162015,0.23591157333867346,0.10144971684111806
0.9122807017543859,0.19744697678592968,0.23717649551539075,0.10296548558376656
0.9147869674185463,0.2001265482612912,0.23847306821002168,0.10457485551329639
0.9172932330827067,0.20286814854652557,0.23980069003160398,0.10628226333593496
0.9197994987468672,0.20567263195108795,0.2411629339014823,0.10809001079057635
0.9223057644110275,0.20854085330018066,0.24254859963477887,0.10999731929476883
0.9248120300751879,0.2114736668912871,0.2439476402969478,0.111999837240636
0.9273182957393483,0.21447192540106177,0.24537030192219347,0.11410374618677181
0.9298245614035088,0.21753647874156765,0.24682158852766636,0.11631391352656462
0.9323308270676691,0.220668172864907,0.2483047224403168,0.11863629589089829
0.9348370927318295,0.22386784851535577,0.24982439027862527,0.12107426903990548
0.9373433583959899,0.22713633992818574,0.2513970644523071,0.12366294659478119
0.9398496240601504,0.23047447347443706,0.2530142840858366,0.12638528801820587
0.9423558897243107,0.23388306625098698,0.25466688758355255,0.12923705451461362
0.9448621553884711,0.23736292461536038,0.25635639941188804,0.13221882187716044
0.9473684210526315,0.24091484266481863,0.2580948763492819,0.13534331194108623
0.949874686716792,0.24453960065938296,0.2598683708667158,0.13856388048932622
0.9523809523809523,0.24823796338856105,0.26161464189001016,0.14170378822261384
0.9548872180451127,0.2520106784816668,0.2632737274827602,0.1444264613609725
0.9573934837092731,0.2558584746617653,0.26500933363395107,0.14732349124834887
0.9598997493734336,0.25978205994340964,0.2668269140928837,0.15040920258054744
0.9624060150375939,0.2637821197744905,0.268669351561904,0.15364928439775877
0.9649122807017543,0.26785931512267946,0.2705171014809907,0.15702594172455114
0.9674185463659147,0.2720142805071107,0.2722678752317482,0.15998250072891812
0.9699248120300752,0.27624762197612246,0.2738926978533717,0.16240582485926447
